id,title,description,property_type,bedrooms,bathrooms,price_per_night,square_feet,amenities,city,state,zipcode,country,occupancy_max,rating,reviews_count,availability_start,availability_end,host_id,created_at
f6ab9f2a-1bdf-47a6-bab7-43c78c32b08a,Villa in Greeley,Sunny and modern space close to restaurants and public transport.,Villa,0,1,102,513,dryer;elevator;fireplace;heating;kitchen;parking;washer,Greeley,CO,86736,USA,2,4.02,84,2025-12-04,2025-12-14,h_2139,2025-09-13T15:35:51
143b388d-9ad4-4b18-b258-66978f823e4a,3BR Loft in Raleigh,Sunny and modern space close to restaurants and public transport.,Loft,3,3,319,1270,ac;dryer;elevator;fireplace;kitchen;pet_friendly;wifi,Raleigh,NC,27737,USA,6,4.33,331,2025-09-29,2025-10-05,h_9988,2025-06-05T15:35:51
ac6ef124-7b09-4310-bb3a-b8cdc34d2ad1,5BR Apartment in Columbus,Sunny and modern space close to restaurants and public transport.,Apartment,5,5,476,2612,dryer;fireplace;garden;gym;heating;kitchen;parking,Columbus,GA,35312,USA,10,4.8,8,2025-11-23,2025-12-06,h_9001,2024-10-17T15:35:51
1fc3fde3-3d1b-45b9-9dfb-859e5ce2c3a6,Loft in Wilmington,Family-friendly neighborhood near parks and schools.,Loft,0,1,81,642,ac;balcony;dryer;elevator;fireplace;heating;parking;pet_friendly;wifi,Wilmington,NC,31929,USA,2,4.12,492,2025-10-10,2025-10-22,h_1897,2025-09-08T15:35:51
6e95d026-e2cb-4b9a-8e3c-8229e007b345,1BR Studio in Cincinnati,Family-friendly neighborhood near parks and schools.,Studio,1,1,77,691,ac;balcony;garden;heating;parking;wheelchair_access;wifi,Cincinnati,OH,46227,USA,2,4.73,75,2025-10-08,2025-10-14,h_2031,2025-04-26T15:35:51
e646e61a-7731-448f-8a41-7fb43ff9a93b,3BR Townhouse in Cincinnati,Cozy retreat with fully equipped kitchen and workspace.,Townhouse,3,3,227,1248,ac;elevator;fireplace;gym;parking;pool;washer;wheelchair_access;wifi,Cincinnati,OH,46335,USA,6,4.88,143,2025-11-16,2025-11-28,h_6823,2025-05-04T15:35:51
066600e0-5f3c-4169-aa5c-a51609308aaa,3BR Duplex in Tallahassee,Sunny and modern space close to restaurants and public transport.,Duplex,3,3,410,1732,elevator;fireplace;heating;parking;pool;wheelchair_access;wifi,Tallahassee,FL,36018,USA,6,3.77,314,2025-11-24,2025-11-26,h_6297,2025-02-13T15:35:51
bc219a8e-cc16-4c9e-a4a8-8a2aeed0814b,4BR Townhouse in Lakewood,Renovated interior with open-plan living and natural light.,Townhouse,4,4,689,1949,ac;gym;parking;pet_friendly;pool,Lakewood,CO,80529,USA,8,4.58,10,2025-10-18,2025-10-23,h_2341,2025-03-04T15:35:51
4359a504-5308-4eba-82f3-1d824888c799,4BR Condo in Cleveland,Spacious layout ideal for groups and longer stays.,Condo,4,4,382,2280,fireplace;garden;pet_friendly;pool;washer,Cleveland,OH,43763,USA,8,4.42,1,2025-11-28,2025-12-07,h_3968,2025-03-21T15:35:51
346f06a0-9458-4e8c-a08c-49b6c9c5e02a,4BR Duplex in Eagan,Family-friendly neighborhood near parks and schools.,Duplex,4,4,377,1908,balcony;elevator;fireplace;heating;kitchen;pet_friendly;washer;wheelchair_access,Eagan,MN,56605,USA,8,4.77,897,2025-11-05,2025-11-12,h_2687,2024-11-30T15:35:51
b3d5af0e-13d6-49db-b01f-f992e8ccd6a1,3BR Studio in Schenectady,Cozy retreat with fully equipped kitchen and workspace.,Studio,3,3,409,1209,dryer;fireplace;garden;heating;parking;pool;washer,Schenectady,NY,11753,USA,6,4.7,171,2025-09-25,2025-09-29,h_3003,2024-09-30T15:35:51
fa9758bd-b76a-46dd-9326-a31b52179b4f,3BR Duplex in Tacoma,Spacious layout ideal for groups and longer stays.,Duplex,3,3,506,1406,ac;dryer;garden;gym;pool;washer;wifi,Tacoma,WA,101630,USA,6,4.83,929,2025-12-17,2025-12-23,h_8524,2024-10-24T15:35:51
284f618a-d7fb-4adc-938b-b415bc18593b,2BR Duplex in Troy,Sunny and modern space close to restaurants and public transport.,Duplex,2,2,150,837,elevator;fireplace;gym;pool;washer;wheelchair_access;wifi,Troy,MI,53919,USA,4,4.64,2,2025-09-22,2025-10-01,h_8428,2025-04-19T15:35:51
eff02f0c-42f9-47a5-bc19-fa62caec98c8,5BR Loft in Sarasota,"Walkable location with shops, cafes, and nightlife nearby.",Loft,5,5,891,2716,balcony;elevator;kitchen;parking;pool;washer,Sarasota,FL,34412,USA,10,4.71,402,2025-10-22,2025-10-30,h_7326,2025-06-14T15:35:51
90817e39-d07a-437e-bbf5-224dc7a7cd1f,2BR Studio in Pittsburgh,Quiet residential area with quick access to downtown attractions.,Studio,2,2,161,762,balcony;fireplace;garden;gym;heating;kitchen;pet_friendly;pool;washer,Pittsburgh,PA,22721,USA,4,3.95,200,2025-10-07,2025-10-17,h_4586,2024-09-26T15:35:51
3c9723c8-496f-4922-99d6-119bc238f702,4BR House in Greeley,Quiet residential area with quick access to downtown attractions.,House,4,4,522,1412,ac;balcony;elevator;fireplace;gym;heating;wheelchair_access,Greeley,CO,82359,USA,8,3.73,858,2025-09-20,2025-09-24,h_6551,2025-03-26T15:35:51
50ab1d2f-36f9-4574-9d7c-cd262b494864,4BR Studio in Akron,Sunny and modern space close to restaurants and public transport.,Studio,4,4,371,1533,elevator;garden;pet_friendly;pool;washer,Akron,OH,43582,USA,8,4.21,766,2025-10-25,2025-11-08,h_7995,2025-03-01T15:35:51
14979d34-9c4a-423b-928c-984c03cd439a,5BR Townhouse in Portland,Renovated interior with open-plan living and natural light.,Townhouse,5,5,382,3081,ac;fireplace;gym;heating;parking;pool;wheelchair_access;wifi,Portland,OR,103423,USA,10,4.81,28,2025-11-28,2025-12-02,h_1945,2024-12-09T15:35:51
6d6f46d4-5de8-4931-8002-d37b1df9be90,4BR House in Lancaster,"Walkable location with shops, cafes, and nightlife nearby.",House,4,4,381,2039,ac;dryer;elevator;heating;kitchen;pet_friendly;washer,Lancaster,PA,16639,USA,8,4.1,491,2025-10-13,2025-10-19,h_9679,2025-09-08T15:35:51
7a2cdefa-a57c-4b60-94a0-9a5c5727ab7a,1BR Villa in Fort Worth,Cozy retreat with fully equipped kitchen and workspace.,Villa,1,1,65,429,ac;balcony;dryer;elevator;garden;heating;kitchen,Fort Worth,TX,77075,USA,2,4.45,124,2025-10-11,2025-10-23,h_9539,2025-06-02T15:35:51
61f782b8-0da5-43c9-b27f-e107b8692f00,1BR Bungalow in Asheville,Quiet residential area with quick access to downtown attractions.,Bungalow,1,1,71,573,ac;balcony;dryer;garden;gym;heating;kitchen;pool,Asheville,NC,30186,USA,2,4.86,1,2025-12-10,2025-12-23,h_2250,2025-03-07T15:35:51
909b8405-7032-4ecf-a49b-08cf3fbcd302,Condo in Fort Collins,Quiet residential area with quick access to downtown attractions.,Condo,0,1,92,648,dryer;elevator;gym;parking;pool;washer;wifi,Fort Collins,CO,85490,USA,2,4.23,204,2025-12-10,2025-12-24,h_6329,2025-07-04T15:35:51
dfbb3ab6-44aa-4cf2-8da7-ce31b39862ca,1BR Villa in Raleigh,High-rise unit with expansive city views and balcony.,Villa,1,1,95,513,ac;balcony;dryer;fireplace;parking;pet_friendly,Raleigh,NC,28571,USA,2,4.29,753,2025-11-13,2025-11-19,h_1286,2025-08-02T15:35:51
e720096c-e78a-47c9-b94b-41c31f332faa,3BR Studio in Lubbock,"Walkable location with shops, cafes, and nightlife nearby.",Studio,3,3,304,1280,balcony;dryer;elevator;garden;heating;kitchen;washer,Lubbock,TX,82400,USA,6,3.7,489,2025-10-30,2025-11-07,h_2371,2024-10-16T15:35:51
d1a182fb-7685-450a-8ba2-65f3b2a12639,5BR Apartment in O'Fallon,"Walkable location with shops, cafes, and nightlife nearby.",Apartment,5,5,414,3380,balcony;dryer;garden;heating;pool;washer;wheelchair_access,O'Fallon,MO,66056,USA,10,4.41,503,2025-11-03,2025-11-10,h_2384,2025-02-21T15:35:51
65fb7e60-bbca-4f69-b5b7-a60079d7bfab,1BR Villa in Lowell,Charming home with a private garden and outdoor seating.,Villa,1,1,167,733,elevator;kitchen;pet_friendly;pool;wifi,Lowell,MA,07208,USA,2,4.26,220,2025-10-13,2025-10-20,h_1623,2025-04-13T15:35:51
314f9b24-e0f7-431c-9591-29906c5d4675,1BR Townhouse in Cincinnati,High-rise unit with expansive city views and balcony.,Townhouse,1,1,96,772,balcony;garden;heating;pool;wifi,Cincinnati,OH,48597,USA,2,4.13,273,2025-11-22,2025-11-25,h_8254,2025-04-01T15:35:51
5462e659-d804-4bb2-bbc5-ffa92235b851,Townhouse in Waukegan,Boutique-style decor with comfort-focused amenities.,Townhouse,0,1,63,547,balcony;dryer;elevator;kitchen;parking;pet_friendly;pool;wifi,Waukegan,IL,64886,USA,2,3.91,37,2025-11-27,2025-12-03,h_5479,2025-08-17T15:35:51
64d0c63d-b91b-4eaa-b070-c7d060bff989,5BR Bungalow in Duluth,High-rise unit with expansive city views and balcony.,Bungalow,5,5,547,2724,fireplace;gym;kitchen;washer;wheelchair_access;wifi,Duluth,MN,55445,USA,10,3.85,856,2025-11-13,2025-11-15,h_3057,2024-10-29T15:35:51
e3cd2509-aca2-4949-984e-23929db16c18,Studio in Dayton,Family-friendly neighborhood near parks and schools.,Studio,0,1,53,459,dryer;elevator;heating;pool;wheelchair_access;wifi,Dayton,OH,44594,USA,2,4.75,449,2025-10-27,2025-11-07,h_9457,2025-06-10T15:35:51
0039ff20-b5fd-44e1-b6e5-c7f60088aa85,1BR Villa in Spokane,Spacious layout ideal for groups and longer stays.,Villa,1,1,120,763,balcony;fireplace;gym;pet_friendly;pool;wifi,Spokane,WA,102731,USA,2,4.07,495,2025-11-30,2025-12-02,h_7123,2025-07-26T15:35:51
ef55c2cb-5ed8-4ff0-93c6-9ca20a2e6dd4,5BR Cottage in Plano,Family-friendly neighborhood near parks and schools.,Cottage,5,5,412,2441,ac;balcony;fireplace;washer;wifi,Plano,TX,76749,USA,10,4.09,141,2025-10-03,2025-10-08,h_1859,2025-04-18T15:35:51
a24d79a7-7743-4bcb-8a53-b2298189f776,2BR Bungalow in Gilbert,Sunny and modern space close to restaurants and public transport.,Bungalow,2,2,128,1047,ac;dryer;elevator;gym;pet_friendly;pool;washer;wheelchair_access;wifi,Gilbert,AZ,92625,USA,4,4.51,1,2025-10-06,2025-10-12,h_3594,2025-02-16T15:35:51
f668dfea-5ccb-4710-b765-1e2e140fc676,5BR Loft in St. Louis,"Walkable location with shops, cafes, and nightlife nearby.",Loft,5,5,334,2968,ac;elevator;garden;kitchen;pool,St. Louis,MO,63131,USA,10,4.9,436,2025-11-24,2025-12-04,h_3565,2024-09-27T15:35:51
87729ae7-f8c9-4997-b5db-94ff9a4e6141,1BR Studio in Fort Lauderdale,Charming home with a private garden and outdoor seating.,Studio,1,1,137,519,dryer;elevator;fireplace;garden;gym;kitchen;pet_friendly;pool;washer,Fort Lauderdale,FL,39993,USA,2,3.92,452,2025-10-08,2025-10-11,h_4462,2025-06-29T15:35:51
2f10d9e2-df9a-40e7-9474-7c85cb2a640f,5BR Townhouse in Chapel Hill,Charming home with a private garden and outdoor seating.,Townhouse,5,5,530,3324,balcony;dryer;fireplace;garden;gym;heating;pet_friendly;pool,Chapel Hill,NC,32843,USA,10,3.6,744,2025-11-14,2025-11-27,h_9510,2024-11-26T15:35:51
e6224335-d65b-440b-9ec9-c900b78e8d8e,2BR Townhouse in York,Renovated interior with open-plan living and natural light.,Townhouse,2,2,202,1056,balcony;elevator;gym;heating;parking;pet_friendly;pool;wheelchair_access,York,PA,18803,USA,4,4.48,959,2025-10-09,2025-10-23,h_6416,2024-11-04T15:35:51
6b50359a-2841-4ac3-9493-97883174ddb1,Apartment in San Antonio,Quiet residential area with quick access to downtown attractions.,Apartment,0,1,69,698,garden;gym;kitchen;parking;pool;washer;wifi,San Antonio,TX,78790,USA,2,3.76,278,2025-10-03,2025-10-11,h_2891,2025-02-23T15:35:51
6688803c-d7f9-4666-ab72-4b39a4d665a1,5BR Condo in Allentown,"Walkable location with shops, cafes, and nightlife nearby.",Condo,5,5,530,2448,garden;gym;heating;pet_friendly;wifi,Allentown,PA,19083,USA,10,4.26,310,2025-12-09,2025-12-18,h_9662,2024-11-04T15:35:51
7fd79bce-0d8c-40fd-9b75-9faff5011498,5BR Bungalow in Maple Grove,Spacious layout ideal for groups and longer stays.,Bungalow,5,5,401,2748,balcony;fireplace;heating;parking;pet_friendly;wifi,Maple Grove,MN,59797,USA,10,4.47,25,2025-10-09,2025-10-14,h_6418,2025-09-04T15:35:51
48251a76-ba55-4112-9703-aa4dade52049,Studio in Redmond,Spacious layout ideal for groups and longer stays.,Studio,0,1,79,643,elevator;gym;heating;parking;pool;wheelchair_access,Redmond,WA,98899,USA,2,4.7,16,2025-11-24,2025-12-06,h_2769,2025-01-21T15:35:51
0b4d9aa9-7d7d-401f-ab98-9506f3d4d6ba,2BR Cottage in Arvada,Sunny and modern space close to restaurants and public transport.,Cottage,2,2,346,1170,ac;balcony;dryer;elevator;gym;heating;pool;washer,Arvada,CO,82041,USA,4,3.79,853,2025-10-15,2025-10-25,h_3145,2025-02-18T15:35:51
62da7f24-4334-4907-be03-0832d318c103,3BR Villa in Tucson,Quiet residential area with quick access to downtown attractions.,Villa,3,3,313,1632,ac;garden;gym;parking;pet_friendly,Tucson,AZ,89449,USA,6,3.69,21,2025-11-13,2025-11-25,h_3713,2025-05-06T15:35:51
9c436033-7f8f-4cb3-ab22-6ae4a05343c4,Townhouse in Bellevue,Sunny and modern space close to restaurants and public transport.,Townhouse,0,1,96,356,ac;dryer;elevator;garden;parking;pet_friendly;washer,Bellevue,WA,106141,USA,2,4.4,83,2025-10-11,2025-10-23,h_2583,2025-09-08T15:35:51
c1095cd1-19b4-49b5-a29b-00bb09f93093,5BR Cottage in Chandler,Cozy retreat with fully equipped kitchen and workspace.,Cottage,5,5,529,2065,ac;balcony;elevator;fireplace;gym;kitchen;parking;pet_friendly;wifi,Chandler,AZ,92379,USA,10,4.22,634,2025-11-18,2025-11-21,h_9085,2025-06-15T15:35:51
420c45b6-5961-4dab-a88c-11ad412c612e,3BR Townhouse in Kansas City,High-rise unit with expansive city views and balcony.,Townhouse,3,3,275,1275,balcony;elevator;fireplace;garden;gym;pool,Kansas City,MO,70951,USA,6,3.89,79,2025-10-12,2025-10-19,h_2263,2024-11-25T15:35:51
6c2dd3ea-f7ed-4aa7-ba84-a2e9a9a3ebb4,2BR Apartment in Buffalo,Spacious layout ideal for groups and longer stays.,Apartment,2,2,314,731,fireplace;gym;heating;kitchen;washer,Buffalo,NY,13053,USA,4,4.46,0,2025-10-11,2025-10-23,h_4396,2024-10-30T15:35:51
69b8d03c-2f22-4512-9c2d-320fcafd72a9,1BR Studio in Edison,Quiet residential area with quick access to downtown attractions.,Studio,1,1,84,709,ac;elevator;fireplace;gym;kitchen;parking;pet_friendly;washer;wheelchair_access,Edison,NJ,10263,USA,2,4.81,3,2025-12-03,2025-12-13,h_7600,2024-10-04T15:35:51
83668c3e-b3ca-4eab-b05a-9e5bd0a25745,2BR Condo in Allentown,Charming home with a private garden and outdoor seating.,Condo,2,2,206,1068,dryer;elevator;gym;pool;wheelchair_access,Allentown,PA,19160,USA,4,3.82,379,2025-10-22,2025-11-01,h_6601,2025-03-13T15:35:51
162bbb2f-9b45-47e7-8e75-7f1f130fdcdc,4BR Condo in Hamilton,Boutique-style decor with comfort-focused amenities.,Condo,4,4,427,2324,balcony;fireplace;heating;kitchen;parking;pet_friendly;pool;wifi,Hamilton,NJ,13539,USA,8,3.71,968,2025-11-29,2025-12-04,h_5934,2024-09-30T15:35:51
c076e32e-474a-4086-84f3-3c769ec6b3fd,1BR Villa in Jersey City,High-rise unit with expansive city views and balcony.,Villa,1,1,90,674,dryer;fireplace;garden;gym;parking;washer;wheelchair_access,Jersey City,NJ,09982,USA,2,4.27,378,2025-11-03,2025-11-05,h_1916,2025-06-12T15:35:51
423ecae5-5021-42f5-976e-e257f8c754da,2BR Townhouse in San Antonio,Boutique-style decor with comfort-focused amenities.,Townhouse,2,2,176,886,ac;dryer;garden;gym;heating;wheelchair_access,San Antonio,TX,77653,USA,4,3.65,696,2025-09-30,2025-10-12,h_4118,2025-04-01T15:35:51
0bdde3fc-23f6-4484-b837-0d417f95fd09,3BR Townhouse in Albany,High-rise unit with expansive city views and balcony.,Townhouse,3,3,526,1194,fireplace;garden;gym;heating;kitchen;parking;wheelchair_access,Albany,NY,14923,USA,6,4.21,18,2025-12-07,2025-12-09,h_9665,2024-10-24T15:35:51
a7013efd-c370-4379-afe7-56fbb979f12e,4BR Studio in Elgin,Cozy retreat with fully equipped kitchen and workspace.,Studio,4,4,381,1873,balcony;dryer;elevator;fireplace;garden;heating;parking;pool,Elgin,IL,65857,USA,8,3.95,414,2025-09-21,2025-10-03,h_8688,2025-04-12T15:35:51
58388ea4-b31a-410b-b44a-f0eeb3ad34b8,Studio in Winston-Salem,High-rise unit with expansive city views and balcony.,Studio,0,1,68,549,garden;kitchen;parking;washer;wheelchair_access;wifi,Winston-Salem,NC,33927,USA,2,3.79,493,2025-12-14,2025-12-21,h_2170,2025-03-12T15:35:51
5fd57d7c-97be-46fb-8f83-b39c0a346e3b,5BR Villa in Lansing,Charming home with a private garden and outdoor seating.,Villa,5,5,550,2626,dryer;gym;kitchen;parking;pool;washer;wifi,Lansing,MI,50643,USA,10,4.86,329,2025-11-06,2025-11-14,h_3224,2024-10-06T15:35:51
bbf327af-954e-4afc-a324-1563ce224038,3BR Studio in Phoenix,Cozy retreat with fully equipped kitchen and workspace.,Studio,3,3,326,1345,balcony;dryer;elevator;fireplace;wheelchair_access;wifi,Phoenix,AZ,87244,USA,6,4.49,51,2025-10-10,2025-10-13,h_9053,2025-06-24T15:35:51
85da296c-2b3f-4187-ac64-eef3d5b265ef,House in Kalamazoo,Sunny and modern space close to restaurants and public transport.,House,0,1,72,691,ac;balcony;elevator;heating;wheelchair_access;wifi,Kalamazoo,MI,49893,USA,2,3.68,77,2025-10-10,2025-10-24,h_8392,2025-07-28T15:35:51
c64d8a48-11ed-4535-be4d-00b257c7007e,3BR Loft in Tucson,Charming home with a private garden and outdoor seating.,Loft,3,3,329,1566,dryer;fireplace;garden;gym;parking;pool;washer;wheelchair_access,Tucson,AZ,85477,USA,6,4.76,12,2025-10-12,2025-10-19,h_3351,2024-09-29T15:35:51
af2ff86d-9d0f-4b8f-a1c5-b14849bd1ad8,2BR Cottage in Kansas City,Boutique-style decor with comfort-focused amenities.,Cottage,2,2,186,849,balcony;dryer;elevator;pet_friendly;pool;wheelchair_access,Kansas City,MO,68516,USA,4,3.63,418,2025-10-18,2025-10-22,h_9956,2024-12-07T15:35:51
2f494c90-db42-447f-bd3d-d6d02c06f2d6,5BR Loft in Dallas,Spacious layout ideal for groups and longer stays.,Loft,5,5,383,2257,fireplace;heating;pool;washer;wheelchair_access;wifi,Dallas,TX,79334,USA,10,4.23,606,2025-12-10,2025-12-13,h_9263,2024-11-10T15:35:51
2be087ad-0e8c-43cb-896e-1424752b8eb7,3BR Studio in Portland,Quiet residential area with quick access to downtown attractions.,Studio,3,3,293,1120,ac;dryer;garden;gym;heating;pet_friendly;pool;washer;wheelchair_access,Portland,OR,102105,USA,6,4.77,529,2025-11-02,2025-11-10,h_9643,2025-02-11T15:35:51
22dff0f3-c39e-4abb-aae5-bfd0fafd2ab9,1BR House in Elizabeth,High-rise unit with expansive city views and balcony.,House,1,1,76,409,balcony;elevator;gym;kitchen;washer;wheelchair_access,Elizabeth,NJ,12410,USA,2,4.01,885,2025-12-17,2025-12-20,h_7235,2024-10-23T15:35:51
f3d3f08f-9d4e-4c4e-bab8-77be6fab6fee,2BR Cottage in Peoria,"Walkable location with shops, cafes, and nightlife nearby.",Cottage,2,2,216,759,ac;fireplace;gym;heating;kitchen;pet_friendly;washer;wheelchair_access;wifi,Peoria,IL,66391,USA,4,3.91,824,2025-10-21,2025-10-28,h_3815,2025-03-15T15:35:51
5fd91670-6c2a-4010-ad51-dd621992dd9c,Townhouse in Philadelphia,"Walkable location with shops, cafes, and nightlife nearby.",Townhouse,0,1,69,575,balcony;dryer;elevator;pool;washer;wheelchair_access;wifi,Philadelphia,PA,21820,USA,2,4.57,85,2025-10-21,2025-11-01,h_6893,2025-02-26T15:35:51
159123b8-ecbb-4ab7-a863-f0c6b1d12d42,4BR Loft in Flagstaff,Sunny and modern space close to restaurants and public transport.,Loft,4,4,308,2091,balcony;dryer;elevator;parking;washer,Flagstaff,AZ,90365,USA,8,4.92,55,2025-10-17,2025-10-27,h_4061,2024-10-11T15:35:51
d9d6c376-bfdb-4505-9a3a-d45388fc7a00,3BR Villa in Roanoke,High-rise unit with expansive city views and balcony.,Villa,3,3,285,1785,gym;kitchen;parking;pet_friendly;pool;washer;wheelchair_access,Roanoke,VA,27742,USA,6,4.27,12,2025-12-10,2025-12-20,h_2383,2024-10-17T15:35:51
ad346311-e723-4565-9bcd-2bbdec34cb1c,1BR Apartment in Macon,Cozy retreat with fully equipped kitchen and workspace.,Apartment,1,1,87,427,fireplace;kitchen;pool;washer;wifi,Macon,GA,35294,USA,2,4.0,757,2025-12-01,2025-12-07,h_6153,2025-04-05T15:35:51
3b27b157-e489-4279-a120-28792cc1035c,4BR Bungalow in Norfolk,Charming home with a private garden and outdoor seating.,Bungalow,4,4,411,2164,ac;fireplace;garden;heating;parking;pet_friendly;pool;washer;wifi,Norfolk,VA,29568,USA,8,4.8,0,2025-11-20,2025-11-29,h_6375,2024-11-27T15:35:51
5c56a34f-0eda-470e-93ac-c70076cd64c0,Duplex in Fort Worth,Charming home with a private garden and outdoor seating.,Duplex,0,1,74,645,ac;balcony;elevator;gym;wifi,Fort Worth,TX,79832,USA,2,4.85,281,2025-11-24,2025-12-08,h_2162,2025-06-25T15:35:51
ba3d55d0-6fdf-471d-ae76-a3fc662aec08,2BR Loft in Dallas,Family-friendly neighborhood near parks and schools.,Loft,2,2,154,1075,balcony;fireplace;heating;pool;wifi,Dallas,TX,76630,USA,4,4.16,199,2025-11-13,2025-11-26,h_3004,2025-07-10T15:35:51
4cf75579-dbad-4467-b20c-9d86b88c5919,1BR Townhouse in Roanoke,Sunny and modern space close to restaurants and public transport.,Townhouse,1,1,85,402,balcony;elevator;garden;gym;parking;wifi,Roanoke,VA,24868,USA,2,3.71,97,2025-10-19,2025-10-29,h_8667,2025-06-04T15:35:51
8d8ad765-8247-48da-bbdb-dd9d49d6c662,2BR Loft in O'Fallon,Boutique-style decor with comfort-focused amenities.,Loft,2,2,188,1176,balcony;gym;heating;kitchen;parking;pet_friendly,O'Fallon,MO,65092,USA,4,3.65,375,2025-12-17,2025-12-24,h_8163,2025-06-10T15:35:51
b7336585-f3a5-4fbf-bd50-5851cb90b132,4BR Apartment in Nashville,Renovated interior with open-plan living and natural light.,Apartment,4,4,388,2025,ac;balcony;dryer;fireplace;garden;gym;washer;wheelchair_access,Nashville,TN,39459,USA,8,4.97,2,2025-11-30,2025-12-10,h_8875,2025-06-17T15:35:51
9ecfe051-7fd7-4688-9e9a-7c0d1a141c75,3BR Loft in Edison,Renovated interior with open-plan living and natural light.,Loft,3,3,233,1060,ac;balcony;elevator;fireplace;parking;pet_friendly;washer;wheelchair_access,Edison,NJ,09735,USA,6,3.8,228,2025-12-18,2025-12-31,h_3492,2025-08-30T15:35:51
d1cbbdf4-eaa9-4a9d-b6b2-9ec04c026a3a,3BR House in Fresno,Boutique-style decor with comfort-focused amenities.,House,3,3,508,1229,dryer;elevator;garden;gym;kitchen;wheelchair_access,Fresno,CA,90347,USA,6,4.58,420,2025-11-11,2025-11-17,h_5840,2024-11-02T15:35:51
f5668a4b-7a89-48a0-bb5e-c51d20e66afa,3BR Townhouse in Newark,Quiet residential area with quick access to downtown attractions.,Townhouse,3,3,303,1796,elevator;fireplace;garden;gym;parking;pet_friendly;pool;washer;wifi,Newark,NJ,08471,USA,6,4.83,561,2025-11-15,2025-11-27,h_8203,2025-04-21T15:35:51
dbe31a4d-8260-41d2-9f5b-0cef7749f930,Townhouse in Jersey City,Sunny and modern space close to restaurants and public transport.,Townhouse,0,1,77,370,balcony;dryer;elevator;garden;heating;parking;pet_friendly;washer;wheelchair_access,Jersey City,NJ,07841,USA,2,4.49,644,2025-11-28,2025-12-12,h_5035,2024-11-30T15:35:51
3778970e-8970-4092-9493-68db7a4eaa8e,3BR Loft in Olympia,Renovated interior with open-plan living and natural light.,Loft,3,3,329,1545,elevator;fireplace;gym;pet_friendly;wifi,Olympia,WA,101803,USA,6,4.93,471,2025-12-08,2025-12-15,h_9372,2025-08-22T15:35:51
b46f14f2-02e2-4296-ab4c-a884e8c24492,5BR Cottage in Asheville,Renovated interior with open-plan living and natural light.,Cottage,5,5,335,3358,dryer;fireplace;garden;parking;pet_friendly;pool;washer;wifi,Asheville,NC,29842,USA,10,3.6,377,2025-09-22,2025-09-25,h_3766,2025-08-26T15:35:51
a63c63c1-1fb6-49db-b988-5b53c9b5a591,5BR Loft in Maple Grove,Sunny and modern space close to restaurants and public transport.,Loft,5,5,462,2723,ac;elevator;fireplace;garden;gym;parking;washer,Maple Grove,MN,63051,USA,10,4.62,854,2025-11-24,2025-12-01,h_7388,2025-04-02T15:35:51
d2aa1881-bbe2-4e01-9ccf-4380fbc3a5e3,3BR Bungalow in Edison,Family-friendly neighborhood near parks and schools.,Bungalow,3,3,273,1249,ac;balcony;dryer;fireplace;heating;pet_friendly;wheelchair_access,Edison,NJ,09010,USA,6,4.03,301,2025-11-13,2025-11-25,h_5747,2025-07-02T15:35:51
7d840d5c-4bc4-4763-9f50-3cd3b1ebf1f3,1BR Duplex in Glendale,Spacious layout ideal for groups and longer stays.,Duplex,1,1,88,486,balcony;garden;kitchen;pet_friendly;washer,Glendale,AZ,91106,USA,2,4.0,18,2025-12-09,2025-12-14,h_8099,2024-12-25T15:35:51
3ae91ac8-4826-4858-9806-873d5833de70,5BR Bungalow in Sacramento,Boutique-style decor with comfort-focused amenities.,Bungalow,5,5,789,2713,ac;garden;kitchen;pet_friendly;washer,Sacramento,CA,92163,USA,10,3.73,73,2025-09-30,2025-10-05,h_1131,2025-09-08T15:35:51
9d836c87-8819-4c66-8d11-607ad58a31fd,5BR Loft in Columbus,Sunny and modern space close to restaurants and public transport.,Loft,5,5,469,3027,ac;elevator;gym;heating;wheelchair_access,Columbus,GA,36320,USA,10,4.68,741,2025-11-09,2025-11-13,h_7315,2025-05-17T15:35:51
bd57b60a-5103-4b73-876c-9308fd374958,4BR Apartment in Anaheim,Renovated interior with open-plan living and natural light.,Apartment,4,4,676,2124,ac;balcony;heating;kitchen;pet_friendly;washer;wifi,Anaheim,CA,96556,USA,8,4.84,839,2025-10-27,2025-11-03,h_7434,2024-11-10T15:35:51
9642e0fb-2a31-4007-a9ed-f9d95d9fb981,1BR Condo in Macon,Spacious layout ideal for groups and longer stays.,Condo,1,1,71,470,ac;gym;kitchen;pool;washer;wheelchair_access,Macon,GA,32706,USA,2,4.39,345,2025-12-07,2025-12-18,h_3130,2025-08-02T15:35:51
52ed8d83-44b4-4aed-82c0-0f931f5bee5b,2BR Villa in Wilmington,Charming home with a private garden and outdoor seating.,Villa,2,2,157,1061,ac;dryer;elevator;kitchen;wheelchair_access,Wilmington,NC,28685,USA,4,4.42,179,2025-10-17,2025-10-25,h_8038,2024-11-07T15:35:51
255d7fc1-be16-42fe-b29e-28a9f99d1d0a,4BR Studio in Denver,Boutique-style decor with comfort-focused amenities.,Studio,4,4,417,2281,ac;elevator;pet_friendly;pool;washer;wifi,Denver,CO,84908,USA,8,4.68,20,2025-09-25,2025-10-05,h_4859,2024-12-12T15:35:51
